userId,movieId,rating,timestamp,title
185,1029,3.0,1019787095,Dumbo
188,1029,5.0,841064992,Dumbo
213,1029,1.5,1462639478,Dumbo
214,1029,3.0,978469274,Dumbo
268,1029,4.0,1314888500,Dumbo
294,1029,3.0,1047071382,Dumbo
303,1029,3.5,1299437834,Dumbo
311,1029,3.0,898008575,Dumbo
363,1029,4.0,942344923,Dumbo
387,1029,5.0,974683041,Dumbo
420,1029,3.0,892822922,Dumbo
442,1029,4.0,1227967555,Dumbo
452,1029,4.0,1133735349,Dumbo
466,1029,5.0,944979057,Dumbo
468,1029,3.5,1296198021,Dumbo
471,1029,3.5,1239744686,Dumbo
472,1029,4.0,994738309,Dumbo
514,1029,3.0,853894894,Dumbo
518,1029,4.0,945369243,Dumbo
529,1029,3.0,960151613,Dumbo
530,1029,4.0,882388817,Dumbo
547,1029,5.0,1011142236,Dumbo
551,1029,4.0,843275099,Dumbo
564,1029,5.0,974790392,Dumbo
575,1029,4.0,1018056909,Dumbo
577,1029,4.5,1111551075,Dumbo
582,1029,4.0,1122169804,Dumbo
602,1029,3.0,842358046,Dumbo
603,1029,4.0,868355630,Dumbo
605,1029,4.0,980176907,Dumbo
607,1029,3.0,1118248288,Dumbo
646,1029,4.0,953704051,Dumbo
665,1029,4.0,992909171,Dumbo
1,1061,3.0,1260759182,Sleepers
19,1061,3.0,855190382,Sleepers
23,1061,3.5,1148673456,Sleepers
30,1061,3.0,946162006,Sleepers
70,1061,5.0,853955020,Sleepers
73,1061,4.0,1255947496,Sleepers
90,1061,4.0,875517306,Sleepers
102,1061,2.0,957894450,Sleepers
105,1061,4.0,1085579876,Sleepers
119,1061,4.0,952583272,Sleepers
141,1061,3.0,959003310,Sleepers
150,1061,3.0,1114306312,Sleepers
165,1061,2.5,1111610189,Sleepers
212,1061,4.0,1253930115,Sleepers
233,1061,3.0,854482028,Sleepers
252,1061,3.0,869102110,Sleepers
292,1061,4.0,1140050055,Sleepers
306,1061,3.0,939717048,Sleepers
318,1061,3.0,862902980,Sleepers
325,1061,3.5,1356316549,Sleepers
380,1061,4.0,949369503,Sleepers
452,1061,3.0,976420414,Sleepers
461,1061,4.0,1090908690,Sleepers
507,1061,2.0,862091839,Sleepers
509,1061,4.0,978936271,Sleepers
518,1061,5.0,945443806,Sleepers
534,1061,4.0,973377385,Sleepers
537,1061,5.0,879506989,Sleepers
584,1061,4.5,1273516287,Sleepers
608,1061,3.0,958825073,Sleepers
641,1061,4.0,861415933,Sleepers
647,1061,4.0,947293302,Sleepers
665,1061,3.0,995233350,Sleepers
1,1129,2.0,1260759185,Escape from New York
7,1129,3.0,851869103,Escape from New York
19,1129,3.0,855192347,Escape from New York
21,1129,3.0,853848738,Escape from New York
30,1129,3.0,945294508,Escape from New York
34,1129,4.0,973747643,Escape from New York
41,1129,4.5,1093887235,Escape from New York
49,1129,3.0,978039819,Escape from New York
57,1129,3.0,907765059,Escape from New York
66,1129,4.0,974600198,Escape from New York
73,1129,4.0,1255502910,Escape from New York
77,1129,4.0,1163277603,Escape from New York
103,1129,2.5,1117315794,Escape from New York
105,1129,3.5,1088058555,Escape from New York
118,1129,3.0,951009005,Escape from New York
119,1129,4.0,913232754,Escape from New York
155,1129,4.0,943350400,Escape from New York
177,1129,3.0,907380544,Escape from New York
195,1129,1.0,975417321,Escape from New York
248,1129,5.0,1031528353,Escape from New York
276,1129,4.0,1321812019,Escape from New York
299,1129,4.5,1344428655,Escape from New York
311,1129,1.5,1062015707,Escape from New York
325,1129,3.0,1356316550,Escape from New York
346,1129,4.0,1159124816,Escape from New York
351,1129,3.0,975636902,Escape from New York
353,1129,2.0,1112270195,Escape from New York
358,1129,3.0,957481855,Escape from New York
380,1129,4.0,950073667,Escape from New York
390,1129,3.0,867076243,Escape from New York
423,1129,4.0,1353689957,Escape from New York
461,1129,3.5,1090908681,Escape from New York
463,1129,3.0,1049913946,Escape from New York
468,1129,2.5,1296197914,Escape from New York
472,1129,4.0,962170835,Escape from New York
514,1129,3.0,853895639,Escape from New York
516,1129,3.0,844688430,Escape from New York
518,1129,3.0,945369740,Escape from New York
522,1129,4.0,1391354179,Escape from New York
547,1129,3.5,1073443756,Escape from New York
564,1129,4.0,974713673,Escape from New York
580,1129,2.0,1167162787,Escape from New York
585,1129,3.0,975361710,Escape from New York
596,1129,3.5,1142088998,Escape from New York
597,1129,4.0,940707230,Escape from New York
624,1129,3.0,1019125369,Escape from New York
634,1129,3.0,1309492321,Escape from New York
654,1129,4.5,1145392601,Escape from New York
1,1172,4.0,1260759205,Cinema Paradiso
23,1172,5.0,1148670101,Cinema Paradiso
38,1172,4.5,1389867840,Cinema Paradiso
56,1172,2.0,1470350810,Cinema Paradiso
94,1172,3.5,1291781459,Cinema Paradiso
102,1172,4.0,956598768,Cinema Paradiso
119,1172,4.0,913051262,Cinema Paradiso
130,1172,4.0,1139003923,Cinema Paradiso
133,1172,5.0,1416151906,Cinema Paradiso
148,1172,5.0,1059680324,Cinema Paradiso
198,1172,3.5,1068822207,Cinema Paradiso
229,1172,4.5,1277402495,Cinema Paradiso
232,1172,2.0,955090106,Cinema Paradiso
262,1172,3.0,1433898949,Cinema Paradiso
280,1172,5.0,905583610,Cinema Paradiso
283,1172,3.5,1114524745,Cinema Paradiso
306,1172,4.0,939760436,Cinema Paradiso
320,1172,5.0,1424366533,Cinema Paradiso
321,1172,5.0,939398768,Cinema Paradiso
325,1172,2.0,1356316546,Cinema Paradiso
330,1172,5.0,948575236,Cinema Paradiso
341,1172,4.0,1240055494,Cinema Paradiso
358,1172,5.0,957480107,Cinema Paradiso
372,1172,3.0,958004346,Cinema Paradiso
373,1172,5.0,939035640,Cinema Paradiso
387,1172,5.0,974671010,Cinema Paradiso
391,1172,5.0,891534357,Cinema Paradiso
430,1172,4.5,1111579376,Cinema Paradiso
441,1172,5.0,1048091084,Cinema Paradiso
452,1172,4.0,976421430,Cinema Paradiso
460,1172,3.5,1072839378,Cinema Paradiso
468,1172,3.0,1296189281,Cinema Paradiso
472,1172,4.0,939071363,Cinema Paradiso
481,1172,5.0,1437001195,Cinema Paradiso
497,1172,5.0,940364289,Cinema Paradiso
505,1172,4.0,1340404878,Cinema Paradiso
509,1172,4.0,939417618,Cinema Paradiso
510,1172,5.0,948183503,Cinema Paradiso
521,1172,5.0,1370072862,Cinema Paradiso
537,1172,5.0,879502984,Cinema Paradiso
539,1172,5.0,956858863,Cinema Paradiso
545,1172,5.0,938566437,Cinema Paradiso
547,1172,5.0,1373125067,Cinema Paradiso
580,1172,4.0,1167162822,Cinema Paradiso
585,1172,5.0,975363282,Cinema Paradiso
587,1172,4.5,1111368127,Cinema Paradiso
1,1263,2.0,1260759151,The Deer Hunter
15,1263,4.0,1120208625,The Deer Hunter
17,1263,4.5,1127470072,The Deer Hunter
19,1263,4.0,855191775,The Deer Hunter
21,1263,4.0,853851203,The Deer Hunter
22,1263,3.0,1131753381,The Deer Hunter
23,1263,3.0,1148778787,The Deer Hunter
30,1263,5.0,945114843,The Deer Hunter
34,1263,4.0,973748427,The Deer Hunter
56,1263,2.0,1470351002,The Deer Hunter
57,1263,5.0,907765939,The Deer Hunter
73,1263,4.0,1267705648,The Deer Hunter
102,1263,5.0,957893782,The Deer Hunter
105,1263,4.0,1100532241,The Deer Hunter
152,1263,3.5,1335900563,The Deer Hunter
195,1263,3.0,977743659,The Deer Hunter
232,1263,5.0,955085867,The Deer Hunter
248,1263,5.0,1031528692,The Deer Hunter
257,1263,4.0,1338006929,The Deer Hunter
265,1263,4.0,960060099,The Deer Hunter
303,1263,4.0,1299437793,The Deer Hunter
309,1263,4.0,1127796692,The Deer Hunter
344,1263,5.0,850727663,The Deer Hunter
353,1263,1.5,1218607758,The Deer Hunter
370,1263,4.0,1096512218,The Deer Hunter
373,1263,5.0,939235075,The Deer Hunter
380,1263,4.0,1151120719,The Deer Hunter
391,1263,5.0,891533701,The Deer Hunter
394,1263,0.5,1297524895,The Deer Hunter
423,1263,3.5,1353691303,The Deer Hunter
434,1263,4.0,886375700,The Deer Hunter
452,1263,5.0,1002940480,The Deer Hunter
457,1263,4.0,1471384507,The Deer Hunter
461,1263,3.0,1091959188,The Deer Hunter
468,1263,4.0,1296198036,The Deer Hunter
472,1263,2.0,962171976,The Deer Hunter
509,1263,5.0,940014165,The Deer Hunter
527,1263,4.5,1281233046,The Deer Hunter
533,1263,3.0,965316627,The Deer Hunter
547,1263,5.0,974810170,The Deer Hunter
564,1263,4.0,974713166,The Deer Hunter
577,1263,5.0,1111550856,The Deer Hunter
585,1263,4.0,975365604,The Deer Hunter
587,1263,5.0,1284472804,The Deer Hunter
592,1263,2.0,995419210,The Deer Hunter
647,1263,5.0,947292600,The Deer Hunter
648,1263,2.0,1169327892,The Deer Hunter
661,1263,4.5,1190266665,The Deer Hunter
1,1287,2.0,1260759187,Ben-Hur
7,1287,4.0,851868332,Ben-Hur
15,1287,2.0,1033345087,Ben-Hur
19,1287,4.0,855192517,Ben-Hur
21,1287,5.0,853850791,Ben-Hur
23,1287,4.0,1148669816,Ben-Hur
34,1287,5.0,973748228,Ben-Hur
49,1287,5.0,978039584,Ben-Hur
102,1287,4.0,956600217,Ben-Hur
119,1287,5.0,913232524,Ben-Hur
137,1287,5.0,946411567,Ben-Hur
195,1287,5.0,975417105,Ben-Hur
207,1287,0.5,1258439894,Ben-Hur
212,1287,3.5,1227938478,Ben-Hur
229,1287,5.0,1277402505,Ben-Hur
232,1287,4.0,955086697,Ben-Hur
311,1287,4.0,898096076,Ben-Hur
313,1287,5.0,1101033548,Ben-Hur
326,1287,3.0,966009930,Ben-Hur
335,1287,3.0,1232147020,Ben-Hur
346,1287,2.0,1044651676,Ben-Hur
358,1287,4.0,957481884,Ben-Hur
363,1287,5.0,942345493,Ben-Hur
387,1287,3.0,974670529,Ben-Hur
388,1287,5.0,946520615,Ben-Hur
390,1287,3.0,867076126,Ben-Hur
391,1287,4.0,891533920,Ben-Hur
404,1287,5.0,1026928965,Ben-Hur
405,1287,4.5,1097769040,Ben-Hur
434,1287,5.0,886374564,Ben-Hur
452,1287,3.0,1133735397,Ben-Hur
461,1287,4.0,1091959281,Ben-Hur
466,1287,4.0,944977789,Ben-Hur
468,1287,2.5,1296192003,Ben-Hur
470,1287,3.0,1232976293,Ben-Hur
488,1287,3.5,1308938692,Ben-Hur
505,1287,3.5,1340405818,Ben-Hur
529,1287,2.0,960086812,Ben-Hur
559,1287,5.0,903145235,Ben-Hur
575,1287,3.0,1018056629,Ben-Hur
577,1287,5.0,1111476684,Ben-Hur
585,1287,5.0,974607128,Ben-Hur
587,1287,5.0,1112036073,Ben-Hur
596,1287,4.0,1145034956,Ben-Hur
598,1287,4.0,1008572384,Ben-Hur
605,1287,4.0,980175307,Ben-Hur
1,1293,2.0,1260759148,Gandhi
15,1293,4.0,997938894,Gandhi
20,1293,3.5,1238730771,Gandhi
23,1293,5.0,1148728738,Gandhi
48,1293,4.0,1412452845,Gandhi
73,1293,4.5,1255506712,Gandhi
78,1293,5.0,1344470536,Gandhi
88,1293,4.0,1239755561,Gandhi
102,1293,5.0,956598697,Gandhi
119,1293,4.0,913052528,Gandhi
130,1293,4.0,1139000042,Gandhi
195,1293,4.0,977743659,Gandhi
211,1293,5.0,1460811686,Gandhi
212,1293,4.0,1218399391,Gandhi
232,1293,5.0,955092635,Gandhi
236,1293,3.0,1109968414,Gandhi
265,1293,4.0,960056462,Gandhi
281,1293,4.5,1113683971,Gandhi
283,1293,4.5,1165209763,Gandhi
309,1293,5.0,1114565826,Gandhi
311,1293,5.0,898526635,Gandhi
335,1293,4.5,1232148492,Gandhi
353,1293,2.0,1147819209,Gandhi
387,1293,3.0,974671067,Gandhi
388,1293,4.5,1097626045,Gandhi
391,1293,4.0,891533526,Gandhi
394,1293,1.5,1297524907,Gandhi
419,1293,4.5,1110049704,Gandhi
434,1293,2.0,886376180,Gandhi
452,1293,4.0,1002938163,Gandhi
468,1293,3.5,1296198016,Gandhi
497,1293,4.0,942292852,Gandhi
505,1293,3.5,1340406743,Gandhi
527,1293,2.5,1281232009,Gandhi
529,1293,4.0,959964792,Gandhi
532,1293,4.5,1076971485,Gandhi
539,1293,3.0,956858810,Gandhi
545,1293,5.0,938566319,Gandhi
547,1293,5.0,981312829,Gandhi
564,1293,4.0,974712668,Gandhi
575,1293,4.0,1012604686,Gandhi
576,1293,5.0,1005426731,Gandhi
587,1293,5.0,1112313979,Gandhi
601,1293,4.5,1270253469,Gandhi
607,1293,3.5,1148586860,Gandhi
634,1293,3.0,1309492274,Gandhi
1,1339,3.5,1260759125,Dracula
15,1339,2.0,1134521654,Dracula
19,1339,3.0,855192773,Dracula
22,1339,4.5,1131663305,Dracula
30,1339,4.0,945121560,Dracula
34,1339,4.0,973747964,Dracula
73,1339,3.0,1255500860,Dracula
81,1339,1.5,1307169246,Dracula
95,1339,5.0,1019023054,Dracula
102,1339,3.0,957980250,Dracula
103,1339,3.5,1117315810,Dracula
119,1339,5.0,913049366,Dracula
130,1339,2.0,1139000051,Dracula
195,1339,4.0,975415133,Dracula
207,1339,4.0,1258439854,Dracula
243,1339,4.5,1094226942,Dracula
247,1339,4.0,953270877,Dracula
285,1339,3.0,965089489,Dracula
290,1339,4.5,1389785660,Dracula
294,1339,3.0,1048536856,Dracula
297,1339,4.5,1318702953,Dracula
300,1339,3.0,1086012226,Dracula
308,1339,1.0,854376721,Dracula
310,1339,3.5,1414188062,Dracula
312,1339,4.0,959934871,Dracula
325,1339,2.5,1356316514,Dracula
337,1339,1.0,1447176313,Dracula
358,1339,1.0,957479680,Dracula
362,1339,4.5,1221861886,Dracula
380,1339,3.5,1151120799,Dracula
388,1339,3.0,946530977,Dracula
403,1339,5.0,850779566,Dracula
463,1339,4.0,1050499713,Dracula
468,1339,2.5,1296197431,Dracula
470,1339,2.5,1234089742,Dracula
472,1339,1.0,962170417,Dracula
509,1339,2.0,940013514,Dracula
514,1339,3.0,853894723,Dracula
518,1339,3.0,945361616,Dracula
529,1339,3.0,960264483,Dracula
534,1339,4.0,973374815,Dracula
560,1339,3.0,1452849763,Dracula
562,1339,3.5,1167429524,Dracula
564,1339,3.0,974709044,Dracula
575,1339,4.0,1012594057,Dracula
580,1339,3.0,1167162076,Dracula
614,1339,4.0,1010620148,Dracula
617,1339,4.0,944893298,Dracula
618,1339,4.0,1009555928,Dracula
658,1339,4.0,941489405,Dracula
664,1339,3.5,1343731326,Dracula
665,1339,3.0,992920982,Dracula
1,1343,2.0,1260759131,Cape Fear
19,1343,4.0,855192558,Cape Fear
23,1343,4.0,1148672530,Cape Fear
27,1343,4.0,939078921,Cape Fear
30,1343,5.0,945122846,Cape Fear
73,1343,4.0,1411355614,Cape Fear
120,1343,3.5,1125350472,Cape Fear
177,1343,3.0,907380964,Cape Fear
207,1343,5.0,1258439849,Cape Fear
214,1343,5.0,950123515,Cape Fear
242,1343,4.0,956685974,Cape Fear
262,1343,2.0,1434028845,Cape Fear
291,1343,4.5,1111489489,Cape Fear
299,1343,4.0,1344185903,Cape Fear
306,1343,4.0,939901641,Cape Fear
311,1343,2.0,898008741,Cape Fear
341,1343,4.0,1240055469,Cape Fear
342,1343,4.0,945126317,Cape Fear
344,1343,3.0,850728550,Cape Fear
388,1343,2.0,965182451,Cape Fear
403,1343,4.0,850779566,Cape Fear
407,1343,3.0,962647874,Cape Fear
452,1343,4.0,976423835,Cape Fear
457,1343,4.0,1471383799,Cape Fear
463,1343,4.0,1051643331,Cape Fear
514,1343,4.0,853894723,Cape Fear
518,1343,3.0,945367938,Cape Fear
529,1343,5.0,959966115,Cape Fear
534,1343,4.0,973440160,Cape Fear
547,1343,4.0,1022958349,Cape Fear
564,1343,4.0,974844528,Cape Fear
580,1343,3.5,1155484991,Cape Fear
596,1343,3.5,1140797841,Cape Fear
605,1343,3.0,980175815,Cape Fear
607,1343,3.0,1144790844,Cape Fear
613,1343,4.0,1208297623,Cape Fear
624,1343,5.0,1019139911,Cape Fear
647,1343,4.0,947292784,Cape Fear
654,1343,4.0,1145392574,Cape Fear
1,1371,2.5,1260759135,Star Trek: The Motion Picture
4,1371,4.0,949810302,Star Trek: The Motion Picture
7,1371,3.0,851869160,Star Trek: The Motion Picture
19,1371,4.0,855193404,Star Trek: The Motion Picture
21,1371,3.0,853852263,Star Trek: The Motion Picture
22,1371,2.0,1131662302,Star Trek: The Motion Picture
41,1371,3.5,1093886662,Star Trek: The Motion Picture
78,1371,4.0,1344470332,Star Trek: The Motion Picture
118,1371,3.0,951009005,Star Trek: The Motion Picture
130,1371,3.0,1138999999,Star Trek: The Motion Picture
150,1371,2.5,1114308250,Star Trek: The Motion Picture
202,1371,4.0,1046144576,Star Trek: The Motion Picture
207,1371,0.5,1258439869,Star Trek: The Motion Picture
217,1371,4.5,1108160587,Star Trek: The Motion Picture
232,1371,4.0,955088437,Star Trek: The Motion Picture
281,1371,4.0,1113683934,Star Trek: The Motion Picture
285,1371,3.0,965088708,Star Trek: The Motion Picture
290,1371,4.0,1389785665,Star Trek: The Motion Picture
310,1371,1.0,1414188053,Star Trek: The Motion Picture
311,1371,3.0,898008328,Star Trek: The Motion Picture
325,1371,3.5,1356316515,Star Trek: The Motion Picture
346,1371,3.0,1044651043,Star Trek: The Motion Picture
363,1371,2.0,942346774,Star Trek: The Motion Picture
370,1371,3.5,1096512181,Star Trek: The Motion Picture
390,1371,3.0,867076211,Star Trek: The Motion Picture
439,1371,1.0,1041114491,Star Trek: The Motion Picture
458,1371,3.5,1337555674,Star Trek: The Motion Picture
463,1371,3.0,1050439369,Star Trek: The Motion Picture
466,1371,3.0,944978761,Star Trek: The Motion Picture
477,1371,5.0,1329273453,Star Trek: The Motion Picture
509,1371,3.0,978937802,Star Trek: The Motion Picture
514,1371,4.0,853895670,Star Trek: The Motion Picture
518,1371,3.0,945370014,Star Trek: The Motion Picture
527,1371,4.0,1281232033,Star Trek: The Motion Picture
529,1371,2.0,960052916,Star Trek: The Motion Picture
533,1371,3.0,965315212,Star Trek: The Motion Picture
546,1371,4.5,1300579118,Star Trek: The Motion Picture
547,1371,1.0,1022677648,Star Trek: The Motion Picture
564,1371,4.0,974839269,Star Trek: The Motion Picture
574,1371,3.0,1232809252,Star Trek: The Motion Picture
575,1371,1.0,1018057867,Star Trek: The Motion Picture
580,1371,2.5,1247147420,Star Trek: The Motion Picture
592,1371,1.0,995421702,Star Trek: The Motion Picture
607,1371,4.0,1118248008,Star Trek: The Motion Picture
624,1371,3.0,1019124621,Star Trek: The Motion Picture
634,1371,3.5,1309492279,Star Trek: The Motion Picture
654,1371,4.0,1145392530,Star Trek: The Motion Picture
1,1405,1.0,1260759203,Beavis and Butt-Head Do America
7,1405,5.0,851866978,Beavis and Butt-Head Do America
15,1405,3.0,1052897043,Beavis and Butt-Head Do America
19,1405,3.0,855190404,Beavis and Butt-Head Do America
25,1405,3.0,859625669,Beavis and Butt-Head Do America
26,1405,1.5,1351544316,Beavis and Butt-Head Do America
73,1405,3.5,1255500918,Beavis and Butt-Head Do America
87,1405,2.0,858623335,Beavis and Butt-Head Do America
102,1405,4.0,958250139,Beavis and Butt-Head Do America
150,1405,3.0,1114305651,Beavis and Butt-Head Do America
154,1405,4.0,850917917,Beavis and Butt-Head Do America
165,1405,4.0,1111981890,Beavis and Butt-Head Do America
198,1405,3.0,1068822233,Beavis and Butt-Head Do America
207,1405,2.5,1258439914,Beavis and Butt-Head Do America
224,1405,4.0,852123396,Beavis and Butt-Head Do America
247,1405,3.0,953362052,Beavis and Butt-Head Do America
285,1405,2.0,965542855,Beavis and Butt-Head Do America
306,1405,4.0,939718910,Beavis and Butt-Head Do America
312,1405,3.0,959934205,Beavis and Butt-Head Do America
361,1405,3.0,864051563,Beavis and Butt-Head Do America
380,1405,3.0,949367869,Beavis and Butt-Head Do America
384,1405,3.0,1153753832,Beavis and Butt-Head Do America
388,1405,3.0,946522110,Beavis and Butt-Head Do America
390,1405,1.0,867075909,Beavis and Butt-Head Do America
420,1405,1.0,892822303,Beavis and Butt-Head Do America
423,1405,3.5,1353689980,Beavis and Butt-Head Do America
428,1405,3.0,1304131051,Beavis and Butt-Head Do America
457,1405,2.5,1471386213,Beavis and Butt-Head Do America
461,1405,2.0,1093224473,Beavis and Butt-Head Do America
468,1405,3.0,1296191881,Beavis and Butt-Head Do America
472,1405,3.0,939004706,Beavis and Butt-Head Do America
502,1405,3.0,861302362,Beavis and Butt-Head Do America
509,1405,2.5,1093295385,Beavis and Butt-Head Do America
534,1405,5.0,973376907,Beavis and Butt-Head Do America
547,1405,4.0,1076209789,Beavis and Butt-Head Do America
564,1405,4.0,974716363,Beavis and Butt-Head Do America
580,1405,1.5,1167162249,Beavis and Butt-Head Do America
586,1405,4.0,1214225451,Beavis and Butt-Head Do America
605,1405,3.0,980175208,Beavis and Butt-Head Do America
606,1405,3.0,1380349725,Beavis and Butt-Head Do America
607,1405,3.5,1118248134,Beavis and Butt-Head Do America
617,1405,2.0,944893896,Beavis and Butt-Head Do America
624,1405,4.0,1019126773,Beavis and Butt-Head Do America
634,1405,3.0,1309492306,Beavis and Butt-Head Do America
654,1405,4.5,1145392640,Beavis and Butt-Head Do America
664,1405,3.0,1343731359,Beavis and Butt-Head Do America
1,1953,4.0,1260759191,The French Connection
4,1953,5.0,949810261,The French Connection
15,1953,3.0,997938528,The French Connection
23,1953,3.0,1148671908,The French Connection
30,1953,4.0,952885034,The French Connection
56,1953,4.0,1467008994,The French Connection
57,1953,5.0,907766060,The French Connection
73,1953,3.5,1272355372,The French Connection
102,1953,5.0,956598697,The French Connection
105,1953,3.5,1086093383,The French Connection
118,1953,4.0,951009349,The French Connection
119,1953,4.0,913058394,The French Connection
195,1953,3.0,975416970,The French Connection
202,1953,4.0,1046144406,The French Connection
214,1953,5.0,950123179,The French Connection
220,1953,3.0,970504047,The French Connection
232,1953,5.0,955092749,The French Connection
242,1953,5.0,956685372,The French Connection
265,1953,4.0,960056462,The French Connection
311,1953,3.5,1077052118,The French Connection
342,1953,4.0,945123084,The French Connection
358,1953,3.0,957481745,The French Connection
360,1953,3.0,967345161,The French Connection
387,1953,5.0,974791588,The French Connection
405,1953,4.5,1097768993,The French Connection
423,1953,3.5,1353691135,The French Connection
431,1953,3.0,1165547470,The French Connection
436,1953,4.0,941456541,The French Connection
452,1953,4.0,976423780,The French Connection
457,1953,3.5,1471384672,The French Connection
468,1953,3.0,1296189259,The French Connection
472,1953,5.0,939003984,The French Connection
509,1953,3.0,940014354,The French Connection
510,1953,4.0,952328467,The French Connection
520,1953,4.0,1142024746,The French Connection
529,1953,3.0,960086408,The French Connection
547,1953,5.0,1007046673,The French Connection
564,1953,4.0,974838704,The French Connection
574,1953,4.0,1245603895,The French Connection
585,1953,5.0,975365438,The French Connection
587,1953,4.0,1111799720,The French Connection
594,1953,5.0,938948387,The French Connection
605,1953,4.0,980177697,The French Connection
608,1953,5.0,939361439,The French Connection
624,1953,5.0,1019124211,The French Connection
669,1953,4.0,1015829081,The French Connection
1,2105,4.0,1260759139,Tron
4,2105,4.0,949896114,Tron
15,2105,4.0,1052896867,Tron
30,2105,2.0,994439964,Tron
34,2105,4.0,973747765,Tron
35,2105,3.5,1174450064,Tron
41,2105,5.0,1093886731,Tron
49,2105,3.0,978039891,Tron
59,2105,1.0,1144756192,Tron
73,2105,3.0,1255500870,Tron
77,2105,4.0,1163277609,Tron
95,2105,3.0,1025556197,Tron
102,2105,3.0,959976680,Tron
119,2105,3.0,913233215,Tron
130,2105,4.0,1139000088,Tron
185,2105,3.0,1003523848,Tron
195,2105,3.0,975416589,Tron
197,2105,5.0,975429167,Tron
212,2105,3.0,1260704942,Tron
214,2105,4.0,946919102,Tron
232,2105,5.0,955088291,Tron
257,2105,1.0,1338006947,Tron
285,2105,3.0,965088605,Tron
287,2105,4.0,1470169326,Tron
294,2105,3.5,1082753253,Tron
312,2105,4.0,959935514,Tron
328,2105,3.0,1148006461,Tron
346,2105,5.0,1044651104,Tron
363,2105,3.0,942346590,Tron
380,2105,4.0,950073603,Tron
401,2105,4.0,977459163,Tron
461,2105,2.5,1091959217,Tron
463,2105,4.0,1049913977,Tron
468,2105,3.0,1296196844,Tron
470,2105,3.0,1232976259,Tron
497,2105,1.0,940364200,Tron
509,2105,3.0,940014855,Tron
518,2105,3.0,945362480,Tron
525,2105,4.0,1024929048,Tron
533,2105,4.0,965315212,Tron
561,2105,4.5,1172694596,Tron
564,2105,4.0,974716363,Tron
575,2105,4.0,1012597811,Tron
577,2105,4.0,1111475982,Tron
580,2105,4.0,1167160214,Tron
624,2105,4.0,1019124493,Tron
654,2105,3.5,1145392609,Tron
1,2150,3.0,1260759194,The Gods Must Be Crazy
15,2150,3.0,997937311,The Gods Must Be Crazy
43,2150,3.0,974769207,The Gods Must Be Crazy
54,2150,4.0,1352835557,The Gods Must Be Crazy
73,2150,3.0,1255596126,The Gods Must Be Crazy
79,2150,0.5,1182555847,The Gods Must Be Crazy
130,2150,4.0,1139000159,The Gods Must Be Crazy
177,2150,4.0,907515679,The Gods Must Be Crazy
195,2150,2.0,976289312,The Gods Must Be Crazy
232,2150,5.0,955090383,The Gods Must Be Crazy
294,2150,4.0,1062537026,The Gods Must Be Crazy
311,2150,3.5,1077052454,The Gods Must Be Crazy
350,2150,4.0,1004548442,The Gods Must Be Crazy
358,2150,3.0,957794620,The Gods Must Be Crazy
373,2150,3.0,939035692,The Gods Must Be Crazy
387,2150,5.0,975105051,The Gods Must Be Crazy
405,2150,5.0,1097696799,The Gods Must Be Crazy
